cdate,cp,pctlead,dow,dom,moy,eem4,eem5,eem6,eem7,efa4,efa5,efa6,efa7,ewj4,ewj5,ewj6,ewj7,fxi4,fxi5,fxi6,fxi7,gld4,gld5,gld6,gld7,iwm4,iwm5,iwm6,iwm7,mdy4,mdy5,mdy6,mdy7,tlt4,tlt5,tlt6,tlt7,xom4,xom5,xom6,xom7,gspc4,gspc5,gspc6,gspc7
2010-01-06,1137.14,0.4,3,06,01,0.209,0.937,4.231,5.688,0.423,0.511,2.425,3.017,0.398,1.001,2.749,2.333,1.204,3.292,6.07,6.705,1.65,1.557,4.283,4.655,-0.094,-0.438,0.807,0.919,0.544,0.799,1.207,1.116,-1.339,-0.701,-1.262,-1.622,0.864,1.258,1.818,2.578,0.055,0.366,0.952,1.477
2010-01-05,1136.52,0.055,2,05,01,0.726,3.663,4.468,6.512,0.088,2.713,1.574,3.519,0.601,3.183,1.208,2.238,2.063,4.188,4.734,6.559,-0.091,2.227,2.075,3.325,-0.344,2.114,0.838,1.902,0.254,1.936,0.284,1.305,0.646,0.556,0.736,-0.265,0.39,1.804,0.843,1.24,0.312,1.921,0.916,1.655
2010-01-04,1132.99,0.312,1,04,01,2.916,3.264,3.314,5.954,2.623,1.904,1.648,3.145,2.567,1.731,1.011,1.524,2.082,2.69,2.276,4.253,2.32,2.684,1.152,2.665,2.466,1.25,1.138,3.21,1.678,0.405,-0.134,2.049,-0.089,-0.565,0.391,-1.459,1.408,0.553,0.101,0.934,1.604,0.583,0.462,1.7
2009-12-31,1115.1,1.604,4,31,12,0.338,0.777,0.728,2.825,-0.701,-1.109,-0.522,0.802,-0.815,-1.913,-1.913,-1.317,0.595,0.523,-0.283,1.831,0.355,-0.149,-0.969,-1.505,-1.187,-1.249,-1.452,2.059,-1.252,-1.62,-1.833,1.487,-0.476,0.178,0.201,-3.125,-0.843,-0.944,-0.685,-0.029,-1.005,-0.986,-1.01,1.146
2009-12-30,1126.42,-1.005,3,30,12,0.437,0.048,1.397,2.758,-0.411,-0.251,0.578,1.755,-1.108,-0.708,-0.406,-0.708,-0.071,-0.403,0.599,0.599,-0.502,-1.492,0.357,-0.382,-0.063,-0.111,0.111,4.24,-0.373,-0.537,-0.09,2.718,0.658,0.961,-0.364,-3.08,-0.102,-0.449,0.747,0.806,0.02,-0.121,0.52,2.768
2009-12-29,1126.2,0.02,2,29,12,-0.387,-0.049,1.956,-0.627,0.161,0.594,1.914,-0.232,0.404,0.0,1.017,-0.997,-0.332,-0.802,1.742,-2.096,-0.995,-0.821,1.224,-3.692,-0.047,-0.205,1.055,3.148,-0.164,-0.216,1.018,2.299,0.302,0.022,-0.993,-2.127,-0.347,0.262,0.394,0.599,-0.14,-0.025,0.732,1.534
2009-12-28,1127.78,-0.14,1,28,12,0.34,1.348,2.555,0.34,0.432,0.831,1.473,0.776,-0.403,0.304,0.508,0.101,-0.472,1.006,1.933,-2.542,0.175,1.877,1.496,-1.506,-0.158,0.222,2.049,3.858,-0.052,0.449,2.187,3.026,-0.279,-1.313,-1.843,-2.538,0.612,1.201,0.832,-0.13,0.115,0.642,1.232,1.792
2009-12-24,1126.48,0.115,4,24,12,1.005,2.005,2.081,-1.033,0.397,1.313,1.331,-0.768,0.71,1.017,0.608,-0.301,1.485,2.565,2.12,-3.154,1.699,2.063,-0.542,-1.705,0.38,1.263,3.563,3.733,0.502,1.237,3.382,3.001,-1.037,-1.015,-3.319,-2.701,0.586,0.131,0.66,-1.478,0.526,0.757,2.178,1.11
2009-12-23,1120.59,0.526,3,23,12,0.99,1.191,1.342,-1.354,0.912,0.636,1.17,-0.198,0.305,0.203,-0.303,-0.905,1.065,0.918,0.0,-4.176,0.358,-0.374,-0.736,-2.534,0.879,1.823,4.124,4.903,0.732,1.729,2.81,3.85,0.022,-0.538,-2.726,-1.564,-0.452,-0.365,0.059,-6.275,0.23,0.587,2.236,1.282
2009-12-22,1118.02,0.23,2,22,12,0.198,0.074,-2.534,-1.966,-0.273,0.018,-2.106,-1.136,-0.102,-0.405,-1.994,-0.607,-0.145,-0.434,-3.773,-5.077,-0.729,-2.552,-4.857,-4.196,0.936,2.272,2.072,4.966,0.99,2.118,1.268,3.993,-0.56,-2.328,-1.145,-1.596,0.088,0.528,0.205,-5.29,0.356,1.41,0.797,1.422
2009-12-21,1114.05,0.356,1,21,12,-0.124,0.149,-2.16,-1.587,0.292,0.53,-0.686,-0.56,-0.304,-0.506,-0.405,-1.304,-0.289,-0.91,-4.39,-5.048,-1.836,-0.363,-2.958,-3.51,1.324,2.26,1.773,3.576,1.117,1.063,0.822,3.64,-1.778,-2.2,-0.708,-2.179,0.44,0.425,-0.954,-5.88,1.05,1.639,0.552,1.652
2009-12-18,1102.47,1.05,5,18,12,0.273,-2.606,-3.051,-0.86,0.238,-2.124,-2.071,-0.975,-0.202,-1.595,-0.904,-0.704,-0.623,-3.354,-5.165,-4.926,1.5,-2.366,-1.17,-1.803,0.924,-0.196,0.164,1.899,-0.054,-0.833,-0.368,2.576,-0.429,1.211,0.64,-0.865,-0.015,-0.321,-2.124,-6.498,0.583,-0.605,-1.045,0.964
2009-12-17,1096.08,0.583,4,17,12,-2.872,-2.306,-2.66,-2.965,-2.356,-1.21,-1.352,-2.928,-1.396,0.101,-0.603,-0.202,-2.748,-3.512,-4.176,-6.452,-3.809,-2.604,-1.811,-5.101,-1.109,-0.476,0.748,0.182,-0.779,-0.238,1.011,1.795,1.647,1.525,1.194,-0.289,-0.307,-1.373,-6.33,-7.523,-1.181,-1.07,-0.934,-0.65
2009-12-16,1109.18,-1.181,3,16,12,0.583,-0.456,0.583,-0.956,1.174,0.054,0.991,-1.129,1.518,0.703,1.416,0.4,-0.786,-1.874,-1.355,-5.272,1.252,1.225,0.695,-1.899,0.64,0.36,2.835,1.456,0.545,0.468,2.691,2.522,-0.12,-0.564,-0.456,-1.778,-1.07,-1.808,-5.483,-7.838,0.113,-0.443,0.62,0.289
2009-12-15,1107.93,0.113,2,15,12,-1.033,-0.363,0.586,-0.627,-1.107,-0.144,0.127,-2.62,-0.803,-0.704,-0.903,-1.101,-1.097,-0.688,-0.688,-3.133,-0.027,0.814,-0.568,-7.152,-0.278,1.23,1.771,3.307,-0.077,1.252,2.795,3.407,-0.445,-0.326,-1.481,-2.703,-0.746,-5.025,-4.973,-7.761,-0.555,0.137,1.093,0.728
2009-12-14,1114.11,-0.555,1,14,12,0.677,1.044,2.26,-0.526,0.974,0.937,1.12,-1.754,0.101,0.708,0.201,1.117,0.413,0.528,0.252,-2.756,0.842,-0.523,-0.64,-7.501,1.512,2.466,1.732,2.329,1.33,2.212,2.955,2.357,0.119,0.109,-1.496,-3.283,-4.311,-3.743,-4.469,-8.049,0.696,1.067,2.03,0.439
2009-12-11,1106.41,0.696,5,11,12,0.364,0.952,-0.313,-0.792,-0.036,0.271,-1.597,-2.548,0.607,-0.201,0.404,0.607,0.115,0.0,-2.375,-2.961,-1.354,-1.371,-3.351,-6.867,0.939,0.535,-0.562,2.0,0.871,1.524,0.776,1.652,-0.011,-1.159,-1.466,-3.318,0.594,0.055,-1.274,-4.221,0.368,0.954,0.286,-0.221
2009-12-10,1102.35,0.368,4,10,12,0.586,1.204,-1.53,1.678,0.307,0.181,-2.1,0.162,-0.802,-0.503,-1.001,3.452,-0.115,-0.275,-3.971,-0.389,-0.018,-0.117,-2.576,-4.168,-0.401,-0.716,-1.341,2.617,0.647,0.727,-0.164,2.271,-1.148,-1.603,-1.328,-4.688,-0.536,-0.754,-2.492,-3.557,0.584,0.953,-0.328,0.613
2009-12-09,1095.95,0.584,3,09,12,0.614,-1.254,-1.206,2.068,-0.126,-1.863,-2.743,0.181,0.302,0.605,-0.2,6.403,-0.16,-2.375,-2.462,1.09,-0.099,-2.007,-6.622,-3.668,-0.316,-1.091,1.509,3.942,0.079,-0.737,0.596,1.899,-0.459,-0.31,-1.24,-3.351,-0.219,-1.328,-2.934,-2.778,0.367,-0.662,-0.361,0.409
2009-12-08,1091.94,0.367,2,08,12,-1.856,-2.701,-2.724,-2.491,-1.739,-2.276,-2.842,-2.586,0.303,-0.501,0.914,5.185,-2.218,-3.706,-3.0,-3.344,-1.91,-2.462,-6.906,-4.862,-0.777,-0.629,0.586,1.197,-0.815,-0.885,-0.581,-0.268,0.15,0.279,-1.815,-2.541,-1.112,-1.751,-3.747,-4.603,-1.025,-1.269,-1.56,-1.683
2009-12-07,1103.25,-1.025,1,07,12,-0.86,0.048,-0.48,0.509,-0.547,-0.897,-0.966,0.463,-0.801,-0.801,0.202,6.674,-1.522,-0.09,-0.601,-0.822,-0.563,-4.709,-3.638,-1.412,0.149,2.629,2.577,1.972,-0.07,1.342,0.87,1.238,0.129,-0.933,-1.879,-2.238,-0.646,-1.627,-2.985,-2.896,-0.247,0.303,-0.506,-0.217
2009-12-04,1105.98,-0.247,5,04,12,0.917,-0.024,3.258,0.819,-0.352,-0.579,2.311,0.604,0.0,1.421,4.498,6.164,1.455,0.733,3.73,-0.57,-4.17,-4.556,-1.634,-0.472,2.476,1.223,4.011,1.359,1.414,0.306,2.439,1.093,-1.06,-2.087,-3.405,-1.747,-0.987,-2.032,-1.092,-1.915,0.551,-0.294,0.945,-0.024
2009-12-03,1099.92,0.551,4,03,12,-0.932,-0.528,3.314,1.993,-0.228,-0.07,3.007,2.765,1.421,1.011,6.617,7.304,-0.711,-0.512,3.642,0.179,-0.403,1.125,3.164,5.1,-1.223,-0.051,2.397,0.632,-1.092,-0.466,1.295,0.648,-1.038,-0.955,-2.137,-0.82,-1.056,-1.381,0.16,0.82,-0.84,-0.806,0.772,0.782
2009-12-02,1109.24,-0.84,3,02,12,0.408,3.282,0.24,2.523,0.158,2.907,0.264,2.426,-0.404,3.033,4.233,6.602,0.2,2.975,-0.354,0.739,1.533,3.061,2.195,6.126,1.187,2.754,0.607,1.756,0.632,2.126,0.315,1.144,0.084,-1.345,-0.739,0.2,-0.329,0.959,-0.889,1.527,0.034,1.242,-0.125,1.31
2009-12-01,1108.86,0.034,2,01,12,2.863,3.862,0.993,0.216,2.744,3.079,1.444,0.335,3.452,5.55,6.459,4.545,2.769,4.175,-0.222,-1.556,1.505,2.016,2.31,4.57,1.549,2.449,-0.59,-1.945,1.484,1.77,0.365,-1.503,-1.428,-1.193,-0.366,0.295,1.292,1.563,0.092,1.023,1.208,1.591,0.29,-0.085
2009-11-30,1095.63,1.208,1,30,11,0.972,-2.946,-2.361,-3.34,0.326,-2.568,-1.669,-2.654,2.028,1.164,1.594,0.0,1.369,-3.233,-4.146,-5.452,0.504,-0.84,1.181,3.278,0.886,-2.09,-2.55,-3.633,0.282,-1.773,-1.314,-3.357,0.239,0.614,1.716,1.151,0.267,-1.831,-0.832,0.053,0.379,-1.351,-0.959,-1.323
2009-11-27,1091.49,0.379,5,27,11,-3.88,-2.762,-1.279,-4.611,-2.885,-1.586,-0.235,-3.614,-0.847,0.861,0.644,-3.102,-4.539,-4.221,-3.341,-6.99,-1.338,0.288,1.877,3.073,-2.95,-2.966,-1.724,-4.479,-2.049,-1.381,-0.64,-3.644,0.375,0.837,1.346,1.452,-2.092,-1.448,0.659,0.591,-1.723,-1.281,0.01,-1.606
2009-11-25,1110.63,-1.723,3,25,11,1.163,0.602,2.278,1.73,1.337,0.923,2.156,0.834,1.722,0.425,2.273,-1.357,0.333,-0.943,1.097,-0.485,1.647,2.039,3.847,6.269,-0.017,-0.47,1.142,1.022,0.682,0.467,0.826,-0.118,0.46,1.095,0.946,2.257,0.658,1.017,2.438,5.52,0.45,0.397,1.437,1.568
2009-11-24,1105.65,0.45,2,24,11,-0.554,1.525,-0.769,2.28,-0.408,1.373,-1.093,0.899,-1.275,-0.215,-1.797,-2.107,-1.272,0.919,-1.337,0.851,0.385,1.585,2.209,6.025,-0.453,1.28,-1.363,2.011,-0.214,0.751,-1.861,0.223,0.632,0.505,0.663,2.257,0.357,2.138,0.93,5.661,-0.053,1.308,-0.374,1.693
2009-11-23,1106.24,-0.053,1,23,11,2.091,1.666,-1.002,0.557,1.789,1.222,-1.002,-0.16,1.074,1.84,-1.569,-2.487,2.22,2.06,-1.363,0.286,1.195,1.772,2.072,4.279,1.741,1.62,-1.111,0.591,0.967,0.358,-2.07,-1.003,-0.126,-0.147,-0.555,1.431,1.775,1.407,0.893,3.827,1.362,1.036,-0.367,0.704
2009-11-20,1091.38,1.362,5,20,11,-0.416,-2.26,-3.375,-0.66,-0.557,-2.433,-3.387,-1.618,0.758,-1.586,-3.723,-3.623,-0.157,-2.236,-3.776,-1.697,0.57,0.615,1.174,4.198,-0.119,-2.61,-2.804,-0.442,-0.604,-2.593,-3.023,-1.255,-0.021,0.158,0.105,1.983,-0.362,-1.182,-0.067,2.438,-0.321,-1.66,-1.615,-0.149
2009-11-19,1094.9,-0.321,4,19,11,-1.851,-2.624,-0.536,-0.705,-1.886,-2.197,-1.295,-1.592,-2.326,-3.347,-3.549,-5.036,-2.082,-3.354,-1.565,-2.297,0.045,0.295,2.333,3.799,-2.493,-2.687,-0.119,-0.946,-2.001,-2.419,-0.937,-0.773,0.179,-0.408,1.299,1.819,-0.824,-0.506,3.008,2.471,-1.343,-1.389,0.13,0.167
2009-11-18,1109.8,-1.343,3,18,11,-0.787,-1.141,3.073,4.893,-0.316,-0.978,2.014,3.109,-1.046,-2.172,-0.316,-1.663,-1.298,-1.575,2.218,3.283,0.25,0.555,3.733,4.487,-0.199,-0.199,3.421,3.581,-0.426,-0.442,2.123,3.774,-0.586,-0.053,1.583,1.757,0.32,1.129,4.687,3.706,-0.047,0.045,2.075,3.788
2009-11-17,1110.32,-0.047,2,17,11,-0.357,2.144,1.575,5.592,-0.663,0.922,0.851,3.737,-1.138,-0.209,-0.933,-1.24,-0.28,1.851,1.672,4.546,0.305,2.032,2.162,4.664,0.0,2.639,1.721,3.859,-0.016,1.519,1.09,3.991,0.537,1.714,1.997,2.456,0.806,3.532,2.908,3.49,0.092,1.54,1.075,4.096
2009-11-16,1109.3,0.092,1,16,11,2.51,4.263,2.81,8.149,1.596,3.022,1.831,5.78,0.939,1.897,0.104,0.624,2.138,3.854,2.16,7.317,1.722,3.161,2.989,4.23,2.639,3.627,2.43,7.164,1.535,2.577,1.823,6.568,1.171,1.637,1.876,1.909,2.705,3.519,2.507,4.39,1.447,2.029,1.49,6.001
2009-11-13,1093.48,1.447,5,13,11,1.71,-0.557,-0.17,7.463,1.403,-0.071,-0.301,5.167,0.948,-0.725,-1.542,-0.519,1.68,-0.176,-0.744,6.651,1.414,0.128,1.433,3.081,0.963,-0.894,-0.827,2.909,1.026,-0.423,0.166,4.379,0.46,0.278,0.514,-0.191,0.793,-0.603,-0.522,1.018,0.574,-0.458,0.037,4.598
2009-11-12,1087.24,0.574,4,12,11,-2.229,-1.393,1.765,5.822,-1.453,-1.156,1.073,3.307,-1.658,-1.76,-1.351,-1.556,-1.826,-1.631,1.041,4.422,-1.268,-0.166,0.726,4.098,-1.839,-1.155,0.155,3.469,-1.434,-0.734,1.616,4.574,-0.182,0.236,0.171,-1.641,-1.385,-0.978,-0.937,-0.347,-1.026,-0.528,1.678,4.254
2009-11-11,1098.51,-1.026,3,11,11,0.855,0.389,3.955,9.848,0.302,-0.23,2.862,5.854,-0.104,-0.822,-0.31,1.047,0.198,-0.569,2.827,9.017,1.116,1.303,2.449,6.896,0.697,0.068,2.102,5.201,0.71,0.591,2.871,6.654,0.418,0.235,0.45,-2.213,0.413,0.082,0.566,1.73,0.503,0.497,2.989,6.014
2009-11-10,1093.01,0.503,2,10,11,-0.462,3.203,5.193,3.832,-0.531,2.254,3.878,2.013,-0.719,0.416,0.52,-0.103,-0.766,2.717,5.047,4.95,0.185,0.894,1.204,5.551,-0.625,1.326,4.622,1.623,-0.118,2.368,4.66,2.875,-0.182,-0.064,0.032,-1.207,-0.329,0.041,1.837,-1.825,-0.006,2.217,4.444,2.523
2009-11-09,1093.08,-0.006,1,09,11,3.682,3.552,7.646,8.93,2.799,3.099,5.484,5.583,1.143,0.517,1.038,2.206,3.509,3.416,7.45,8.367,0.707,1.131,1.625,7.406,1.963,2.033,3.767,4.206,2.489,2.266,4.207,5.114,0.118,0.215,-0.701,-2.106,0.372,0.483,1.547,-1.341,2.224,2.48,4.56,4.839
2009-11-06,1069.3,2.224,5,06,11,-0.126,1.928,3.986,0.253,0.292,1.588,2.211,0.237,-0.62,0.104,-0.207,0.0,-0.09,2.269,3.346,0.707,0.421,0.308,3.348,5.479,0.069,3.253,3.308,-1.208,-0.218,2.239,2.911,-0.706,0.097,0.097,-1.81,-1.758,0.11,1.795,0.596,-3.11,0.25,2.179,2.533,0.554
2009-11-05,1066.63,0.25,4,05,11,2.057,3.954,5.669,-1.366,1.293,2.313,2.908,-0.85,0.728,0.519,1.361,0.207,2.362,3.901,6.019,0.592,-0.112,0.488,4.34,5.027,3.182,1.7,3.036,-2.487,2.462,1.898,3.678,-1.665,0.0,-0.914,-2.652,-0.512,1.683,1.059,1.158,-0.997,1.924,2.03,2.938,-0.03
2009-11-04,1046.5,1.924,3,04,11,1.859,2.019,-1.294,-4.563,1.007,0.613,-1.795,-3.596,-0.208,-0.311,-0.62,-0.826,1.504,1.053,-0.093,-2.638,0.601,3.03,4.294,3.488,-1.437,0.053,-2.867,-6.344,-0.55,0.657,-1.705,-4.977,-0.914,-1.904,-1.239,-1.801,-0.613,-1.178,-3.597,-3.085,0.104,0.347,-1.839,-3.066
2009-11-03,1045.41,0.104,2,03,11,0.157,1.65,1.192,-7.08,-0.39,0.582,0.093,-6.063,-0.104,0.838,1.155,-2.923,-0.445,2.038,0.853,-3.994,2.415,3.833,5.688,2.444,1.512,1.314,0.422,-6.961,1.214,1.747,0.87,-5.658,-0.999,-1.754,-1.414,-1.641,-0.568,0.098,-2.844,-3.627,0.243,0.89,0.267,-4.346
2009-11-02,1042.88,0.243,1,02,11,1.491,-3.248,-3.59,-6.452,0.976,-2.394,-1.931,-4.777,0.942,-0.31,0.208,-2.626,2.494,-1.133,-2.554,-2.665,1.385,1.227,2.062,0.193,-0.195,-2.918,-4.371,-7.074,0.527,-2.347,-3.514,-5.664,-0.762,0.678,0.053,-1.134,0.67,-2.447,-3.684,-1.582,0.646,-2.179,-1.931,-3.562
2009-10-30,1036.19,0.646,5,30,10,-4.669,-0.45,-6.658,-8.321,-3.337,-0.485,-3.651,-6.013,-1.241,0.315,-1.139,-3.827,-3.539,-1.161,-5.119,-5.613,-0.156,1.787,0.658,-0.861,-2.728,-0.88,-5.36,-8.153,-2.859,-0.862,-5.154,-7.091,1.451,0.346,2.198,-0.972,-3.096,-2.939,-2.13,-1.849,-2.806,-0.618,-2.883,-5.029
2009-10-29,1066.11,-2.806,4,29,10,4.425,-0.354,-3.312,-5.105,2.95,0.474,-1.834,-3.28,1.576,0.52,-0.206,-2.912,2.465,-1.436,-2.547,-2.832,1.946,0.825,-0.773,-1.478,1.9,-1.497,-3.58,-6.882,2.055,-1.196,-3.329,-5.197,-1.09,-0.621,-0.569,-1.861,0.163,-1.268,0.53,0.462,2.252,0.254,-1.25,-2.896
2009-10-28,1042.63,2.252,3,28,10,-4.576,-6.236,-8.175,-7.387,-2.405,-3.181,-6.15,-4.545,-1.04,-1.449,-4.032,-2.857,-3.808,-4.005,-4.806,-2.27,-1.1,-1.109,-3.07,-2.374,-3.334,-4.519,-7.352,-7.863,-3.185,-4.329,-6.472,-6.094,0.474,1.846,-0.23,0.0,-1.428,0.833,-0.806,0.985,-1.954,-2.279,-4.601,-4.142
2009-10-27,1063.41,-1.954,2,27,10,-1.739,-2.969,-2.969,-4.284,-0.795,-2.297,-2.902,-3.669,-0.414,-0.722,-2.828,-3.607,-0.205,-1.127,-0.114,-0.679,-0.01,-1.585,-1.831,-0.982,-1.226,-2.115,-2.826,-5.634,-1.181,-2.159,-2.228,-3.961,1.366,0.053,-1.186,0.338,2.294,1.821,2.183,2.701,-0.332,-1.5,-1.664,-3.023
2009-10-26,1066.95,-0.332,1,26,10,-1.251,-2.068,-1.781,-3.129,-1.513,-3.066,-2.451,-2.451,-0.31,-2.621,-2.719,-3.689,-0.924,-0.835,-0.521,-0.768,-1.575,-1.982,-1.508,-2.227,-0.899,-2.967,-2.951,-4.524,-0.989,-2.24,-2.043,-2.505,-1.295,-2.038,-3.102,-1.472,-0.462,-1.625,0.288,1.935,-1.172,-2.375,-2.21,-2.296
2009-10-23,1079.6,-1.172,5,23,10,-0.827,0.0,-1.854,1.267,-1.577,-0.619,-1.473,1.427,-2.319,-2.121,-2.711,-2.319,0.09,1.025,-0.292,3.718,-0.414,-0.251,-0.71,-0.739,-2.087,-0.727,-3.425,-1.815,-1.263,-0.071,-1.932,0.268,-0.753,-1.238,-1.299,-1.657,-1.169,0.355,-0.068,4.711,-1.218,-0.166,-1.668,0.597
2009-10-22,1092.91,-1.218,4,22,10,0.834,0.293,0.859,2.29,0.973,0.635,1.711,2.829,0.202,-0.101,1.224,-0.502,0.934,0.317,2.664,4.405,0.164,0.483,0.717,0.348,1.388,0.016,-0.551,-0.147,1.208,0.202,0.405,1.057,-0.489,-1.086,0.23,-0.396,1.541,1.945,1.805,6.146,1.064,0.17,0.481,1.554
2009-10-21,1081.4,1.064,3,21,10,-0.537,-1.854,-1.355,2.284,-0.335,-0.859,-0.79,2.447,-0.302,-0.602,-0.802,-0.503,-0.611,-1.304,-0.566,2.378,0.319,-0.461,0.865,0.885,-1.353,-2.717,-2.889,-1.498,-0.994,-1.863,-1.772,0.008,-0.6,-0.062,1.542,0.25,0.397,-0.421,0.507,5.832,-0.885,-1.504,-1.383,0.925
2009-10-20,1091.06,-0.885,2,20,10,-1.324,0.564,-1.372,2.913,-0.526,1.069,0.0,2.531,-0.301,1.327,-0.997,-0.201,-0.697,2.34,-0.248,3.393,-0.777,0.233,-0.73,-0.212,-1.383,-0.567,-1.62,1.021,-0.878,0.202,-0.472,1.883,0.541,1.331,1.682,-1.457,-0.815,-0.137,1.643,5.749,-0.624,0.311,-0.088,2.401
2009-10-19,1097.91,-0.624,1,19,10,1.914,0.508,3.18,5.567,1.604,0.07,2.943,4.567,1.633,-0.2,0.403,1.22,3.058,0.747,4.022,5.878,1.018,1.332,-0.029,1.827,0.827,-0.177,1.667,3.374,1.09,0.092,2.243,4.187,0.786,1.605,-0.363,-3.014,0.684,0.932,4.782,7.208,0.941,0.123,2.303,3.813
2009-10-16,1087.68,0.941,5,16,10,-1.379,-1.925,1.419,3.479,-1.51,-1.058,1.099,3.295,-1.804,-2.293,-1.705,0.513,-2.242,-2.529,1.696,3.949,0.311,-0.96,-0.367,0.88,-0.995,-1.059,0.407,2.561,-0.986,-0.673,0.65,3.048,0.813,0.347,-0.625,-2.642,0.247,1.782,4.264,6.496,-0.81,-0.397,1.068,3.125
2009-10-15,1096.56,-0.81,4,15,10,-0.554,2.658,3.689,6.66,0.458,2.871,3.263,6.645,-0.499,0.605,0.302,3.527,-0.294,3.25,2.961,9.118,-1.267,-1.343,0.019,3.045,-0.064,1.847,1.433,5.522,0.317,2.149,1.812,5.504,-0.463,-1.937,-1.272,-4.383,1.531,3.814,5.298,7.931,0.416,2.178,2.34,5.392
2009-10-14,1092.02,0.416,3,14,10,3.23,3.41,4.345,9.746,2.402,2.18,2.531,7.691,1.109,0.602,0.804,4.916,3.554,4.335,3.651,12.098,-0.077,0.599,0.521,5.906,1.913,1.481,2.685,7.483,1.826,1.332,2.366,7.469,-1.481,-0.968,-3.087,-3.929,2.249,2.438,4.041,7.9,1.755,1.471,2.491,6.517
2009-10-13,1073.19,1.755,2,13,10,0.174,1.004,2.313,6.341,-0.216,0.381,1.577,4.0,-0.502,-0.302,0.813,2.374,0.754,-0.28,1.785,7.869,0.676,1.381,1.856,6.507,-0.423,-0.407,1.679,4.671,-0.486,-0.33,1.901,4.405,0.521,0.678,-2.662,-3.159,0.185,1.429,2.315,4.445,-0.279,0.159,1.476,4.208
2009-10-12,1076.19,-0.279,1,12,10,0.828,0.904,2.031,3.264,0.598,0.344,2.172,1.5,0.201,0.201,2.256,0.302,-1.026,-0.655,2.215,3.739,0.7,-0.077,1.251,4.765,0.016,1.186,2.145,1.975,0.157,1.021,2.382,1.908,0.156,-2.14,-2.03,-2.645,1.242,1.564,2.141,2.215,0.439,1.005,2.036,1.808
2009-10-09,1071.49,0.439,5,09,10,0.075,1.296,2.865,3.051,-0.253,1.192,3.276,0.933,0.0,1.118,3.216,0.607,0.374,2.07,5.98,3.699,-0.772,0.469,3.025,5.553,1.169,2.094,4.031,0.705,0.863,2.238,3.626,1.095,-2.292,-3.317,-3.151,-2.886,0.319,0.874,2.501,0.29,0.564,1.315,2.982,1.026
2009-10-08,1065.48,0.564,4,08,10,1.22,1.117,5.177,3.214,1.449,1.823,5.032,0.582,1.118,2.051,4.079,-1.485,1.69,2.889,8.15,3.287,1.25,1.33,5.357,6.79,0.914,0.948,4.672,-0.898,1.364,1.347,4.985,0.565,-1.048,0.112,-0.869,-0.698,0.553,0.568,3.71,-0.776,0.747,1.02,3.928,0.235
2009-10-07,1057.58,0.747,3,07,10,-0.102,1.549,3.937,3.282,0.368,2.059,2.385,0.498,0.923,2.075,1.548,-1.796,1.18,3.83,5.977,1.916,0.078,2.545,4.566,5.526,0.033,1.897,2.943,0.552,-0.016,1.358,2.457,1.16,1.173,0.172,-0.512,1.235,0.015,1.613,2.081,-0.044,0.271,1.645,2.693,1.264
2009-10-06,1054.72,0.271,2,06,10,1.652,4.015,1.208,3.823,1.685,3.152,-0.658,-0.294,1.141,1.987,-1.911,-3.465,2.619,5.113,1.491,0.801,2.464,3.975,3.47,4.849,1.863,3.69,-0.166,-0.1,1.374,3.589,-0.463,0.581,-0.99,-0.98,-0.628,1.333,1.598,3.124,0.073,-0.392,1.371,2.878,-0.223,0.375
2009-10-05,1040.46,1.371,1,05,10,2.324,2.351,0.181,0.129,1.443,0.319,-2.269,-3.382,0.837,-0.516,-2.528,-4.46,2.43,2.068,-2.152,-4.371,1.474,1.972,2.453,1.002,1.793,1.027,-3.197,-3.891,2.185,1.085,-2.443,-2.497,0.01,-0.682,0.273,2.643,1.502,0.461,-2.157,-2.058,1.488,1.03,-1.9,-1.924
2009-10-02,1025.21,1.488,5,02,10,0.026,-2.699,-1.866,-3.615,-1.108,-3.694,-4.237,-5.576,-1.342,-3.823,-5.347,-6.275,-0.353,-3.446,-4.496,-8.414,0.49,-0.486,1.36,-1.304,-0.753,-3.718,-5.322,-6.482,-1.077,-3.912,-4.21,-5.718,-0.692,0.355,0.172,2.942,-1.026,-2.959,-4.325,-4.654,-0.451,-3.015,-3.553,-4.334
2009-10-01,1029.85,-0.451,4,01,10,-2.724,-2.121,-0.63,-2.171,-2.615,-2.58,-1.843,-3.199,-2.515,-2.022,-3.293,-3.774,-3.104,-4.134,-3.832,-7.317,-0.971,0.472,0.918,-0.478,-2.988,-4.181,-2.323,-5.345,-2.866,-3.49,-1.266,-4.197,1.054,0.962,1.755,3.876,-1.953,-2.606,-2.082,-3.306,-2.576,-2.9,-1.391,-3.27
2009-09-30,1057.08,-2.576,3,30,09,0.621,0.855,2.584,-0.307,0.037,-0.564,0.367,-1.655,0.506,-1.584,-1.584,-2.262,-1.064,-1.088,-0.68,-5.627,1.457,1.855,1.333,0.182,-1.23,-1.665,0.066,-2.697,-0.642,-0.31,1.049,-1.602,-0.091,-0.182,1.974,3.028,-0.666,-1.408,-0.464,-1.972,-0.333,-0.555,0.6,-1.05
