cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8
2013-07-24,61.060,0.197,-0.131,0.082,0.560,2.090
2013-07-23,61.140,-0.131,0.213,0.775,1.359,1.545
2013-07-22,61.010,0.213,0.560,0.478,1.447,3.953
2013-07-19,60.670,0.560,-0.082,0.580,0.814,3.674
2013-07-18,60.720,-0.082,0.663,0.964,1.521,4.330
2013-07-17,60.320,0.663,0.299,0.233,0.183,4.288
2013-07-16,60.140,0.299,-0.066,0.552,2.471,4.464
2013-07-15,60.180,-0.066,0.619,-0.050,2.837,4.570
2013-07-12,59.810,0.619,-0.664,1.908,2.766,3.406
2013-07-11,60.210,-0.664,2.590,2.888,4.098,5.079
2013-07-10,58.690,2.590,0.290,0.842,1.945,2.230
2013-07-09,58.520,0.290,0.550,1.176,1.685,0.914
2013-07-08,58.200,0.550,0.622,1.094,0.622,0.762
2013-07-05,57.840,0.622,0.469,0.504,0.942,1.420
2013-07-03,57.570,0.469,0.035,-0.467,0.279,-0.639
2013-07-02,57.550,0.035,-0.501,0.436,-0.759,-0.346
2013-07-01,57.840,-0.501,0.942,0.749,0.139,-3.520
2013-06-28,57.300,0.942,-0.192,-1.190,0.473,-6.204
2013-06-27,57.410,-0.192,-1.000,-0.606,-0.915,-5.358
2013-06-26,57.990,-1.000,0.398,1.683,0.416,-3.027
2013-06-25,57.760,0.398,1.280,-0.311,-3.653,-4.466
2013-06-24,57.030,1.280,-1.571,-1.247,-6.646,-4.232
2013-06-21,57.940,-1.571,0.329,-3.353,-4.484,-2.818
2013-06-20,57.750,0.329,-3.670,-5.467,-3.428,-4.324
2013-06-19,59.950,-3.670,-1.866,-1.170,-0.844,-0.580
2013-06-18,61.090,-1.866,0.709,2.157,2.586,2.672
2013-06-17,60.660,0.709,1.438,0.331,1.744,2.518
2013-06-14,59.800,1.438,-1.092,0.420,-0.928,-1.190
2013-06-13,60.460,-1.092,1.528,1.409,0.265,0.265
2013-06-12,59.550,1.528,-0.117,-1.342,0.084,-0.866
2013-06-11,59.620,-0.117,-1.226,-1.128,0.761,-2.677
2013-06-10,60.360,-1.226,0.100,1.445,-0.264,-1.082
2013-06-07,60.300,0.100,1.345,1.910,0.000,-2.126
2013-06-06,59.500,1.345,0.558,-1.685,-0.949,-3.173
2013-06-05,59.170,0.558,-2.231,-1.874,-3.412,-4.549
2013-06-04,60.520,-2.231,0.365,0.749,-0.819,-3.768
2013-06-03,60.300,0.365,0.383,-1.567,-2.126,-5.084
2013-05-31,60.070,0.383,-1.943,-1.557,-2.246,-5.252
2013-05-30,61.260,-1.943,0.393,-0.568,-1.178,-2.839
2013-05-29,61.020,0.393,-0.958,-0.700,-2.973,-2.555
2013-05-28,61.610,-0.958,0.260,-0.613,-3.022,-2.284
2013-05-24,61.450,0.260,-0.871,-2.290,-3.076,-2.119
2013-05-23,61.990,-0.871,-1.431,-2.424,-1.681,-1.069
2013-05-22,62.890,-1.431,-1.007,-0.804,0.431,0.319
2013-05-21,63.530,-1.007,0.205,0.761,0.761,1.453
2013-05-20,63.400,0.205,0.555,1.246,0.988,0.269
2013-05-17,63.050,0.555,0.687,0.000,0.622,0.767
2013-05-16,62.620,0.687,-0.682,-0.255,-0.112,0.240
2013-05-15,63.050,-0.682,0.430,0.622,0.687,0.799
2013-05-14,62.780,0.430,0.192,0.144,-0.712,1.652
2013-05-13,62.660,0.192,-0.048,0.064,0.144,1.770
2013-05-10,62.690,-0.048,0.112,-0.854,0.352,1.211
2013-05-09,62.620,0.112,-0.965,0.080,0.112,1.229
2013-05-08,63.230,-0.965,1.055,1.217,2.380,3.520
2013-05-07,62.570,1.055,0.160,0.032,1.624,2.523
2013-05-06,62.470,0.160,-0.128,1.150,0.856,2.899
2013-05-03,62.550,-0.128,1.279,1.592,1.115,3.921
2013-05-02,61.760,1.279,0.309,-0.291,1.113,4.061
2013-05-01,61.570,0.309,-0.597,-0.469,0.885,4.179
2013-04-30,61.940,-0.597,0.129,1.408,2.026,5.646
2013-04-29,61.860,0.129,1.277,1.360,2.775,5.186
2013-04-26,61.080,1.277,0.082,0.609,2.915,1.698
2013-04-25,61.030,0.082,0.527,1.396,3.266,3.056
2013-04-24,60.710,0.527,0.864,2.291,3.548,0.497
2013-04-23,60.190,0.864,1.415,1.844,2.347,-0.611
2013-04-22,59.350,1.415,0.423,1.228,-1.182,-1.231
2013-04-19,59.100,0.423,0.802,0.493,-0.203,-0.186
2013-04-18,58.630,0.802,-0.306,-2.381,-2.947,-0.627
2013-04-17,58.810,-0.306,-2.081,-0.692,-2.890,0.068
2013-04-16,60.060,-2.081,1.418,-0.579,-0.050,1.728
2013-04-15,59.220,1.418,-1.970,-2.213,0.017,1.196
2013-04-12,60.410,-1.970,-0.248,0.533,2.390,2.721
2013-04-11,60.560,-0.248,0.782,2.280,3.046,4.073
2013-04-10,60.090,0.782,1.486,1.847,1.778,1.882
2013-04-09,59.210,1.486,0.356,0.749,1.179,0.869
2013-04-08,59.000,0.356,0.391,-0.068,0.323,0.017
2013-04-05,58.770,0.391,-0.457,0.427,0.997,0.256
2013-04-04,59.040,-0.457,0.889,0.391,0.102,-0.539
2013-04-03,58.520,0.889,-0.493,0.567,-0.307,-0.561
2013-04-02,58.810,-0.493,1.065,-0.288,-0.305,-0.977
2013-04-01,58.190,1.065,-1.339,-0.869,-0.734,-1.423
2013-03-28,58.980,-1.339,0.477,-0.017,-0.640,-0.388
2013-03-27,58.700,0.477,-0.492,0.136,-0.255,-1.954
2013-03-26,58.990,-0.492,0.631,-0.623,-0.674,-1.272
2013-03-25,58.620,0.631,-1.247,-0.391,-0.695,-0.930
2013-03-22,59.360,-1.247,0.867,-0.051,0.253,0.169
2013-03-21,58.850,0.867,-0.909,-0.305,-1.704,-1.192
2013-03-20,59.390,-0.909,0.610,0.304,-0.603,0.017
2013-03-19,59.030,0.610,-0.304,-1.403,-0.237,-0.371
2013-03-18,59.210,-0.304,-1.102,-0.904,-0.084,0.220
2013-03-15,59.870,-1.102,0.201,1.183,0.520,1.595
2013-03-14,59.750,0.201,0.980,0.827,0.623,2.399
2013-03-13,59.170,0.980,-0.152,-0.655,-0.135,1.842
2013-03-12,59.260,-0.152,-0.504,-0.202,0.305,1.786
2013-03-11,59.560,-0.504,0.303,0.523,1.069,2.196
2013-03-08,59.380,0.303,0.219,0.508,1.765,3.180
2013-03-07,59.250,0.219,0.288,0.543,1.979,3.783
2013-03-06,59.080,0.288,0.255,1.251,1.477,1.009
2013-03-05,58.930,0.255,0.994,1.429,1.115,2.203
2013-03-04,58.350,0.994,0.430,0.223,1.390,-0.325
2013-03-01,58.100,0.430,-0.206,-0.309,1.769,-1.725
2013-02-28,58.220,-0.206,-0.103,1.164,-0.462,-0.359
2013-02-27,58.280,-0.103,1.268,2.084,1.075,-0.512
2013-02-26,57.550,1.268,0.806,-1.607,-1.691,-2.292
2013-02-25,57.090,0.806,-2.394,-0.989,-3.434,-2.842
2013-02-22,58.490,-2.394,1.439,-0.085,0.103,0.034
2013-02-21,57.660,1.439,-1.503,-2.470,-1.571,-1.486
2013-02-20,58.540,-1.503,-0.981,0.188,-0.611,0.653
2013-02-19,59.120,-0.981,1.181,0.922,0.613,0.819
2013-02-15,58.430,1.181,-0.256,-0.798,-0.068,-0.375
2013-02-14,58.580,-0.256,-0.543,-0.306,0.085,0.343
2013-02-13,58.900,-0.543,0.238,0.735,1.272,-0.925
2013-02-12,58.760,0.238,0.496,0.393,0.205,-0.373
2013-02-11,58.470,0.496,-0.103,0.533,-0.307,-1.233
2013-02-08,58.530,-0.103,0.636,-0.188,0.257,-1.031
2013-02-07,58.160,0.636,-0.819,-0.835,-2.170,-0.987
2013-02-06,58.640,-0.819,-0.017,0.445,-0.576,-0.661
2013-02-05,58.650,-0.017,0.462,-1.346,-0.929,0.428
2013-02-04,58.380,0.462,-1.800,-1.017,-1.285,0.447
2013-02-01,59.450,-1.800,0.797,0.422,1.209,2.183
2013-01-31,58.980,0.797,-0.372,-0.271,-0.085,1.427
2013-01-30,59.200,-0.372,0.101,0.783,1.370,1.701
2013-01-29,59.140,0.101,0.681,0.186,1.755,2.425
2013-01-28,58.740,0.681,-0.491,0.582,0.963,1.241
2013-01-25,59.030,-0.491,1.079,1.566,1.513,1.583
2013-01-24,58.400,1.079,0.482,0.378,0.326,0.620
2013-01-23,58.120,0.482,-0.103,-0.052,0.658,0.345
2013-01-22,58.180,-0.103,0.052,-0.052,0.276,1.731
2013-01-18,58.150,0.052,-0.103,0.710,0.069,2.197
2013-01-17,58.210,-0.103,0.814,0.327,0.293,1.730
2013-01-16,57.740,0.814,-0.483,-0.637,-0.311,0.470
2013-01-15,58.020,-0.483,-0.155,-0.034,1.451,1.469
2013-01-14,58.110,-0.155,0.121,0.328,2.127,0.641
2013-01-11,58.040,0.121,0.207,1.486,1.433,2.075
2013-01-10,57.920,0.207,1.276,1.793,0.783,3.410
2013-01-09,57.190,1.276,0.510,-0.052,0.017,1.025
2013-01-08,56.900,0.510,-0.559,-0.992,-1.455,0.976
2013-01-07,57.220,-0.559,-0.435,0.070,0.633,1.526
2013-01-04,57.470,-0.435,0.507,-0.468,2.607,1.699
2013-01-03,57.180,0.507,-0.970,0.563,1.007,0.563
2013-01-02,57.740,-0.970,1.548,3.089,2.467,2.231
2012-12-31,56.860,1.548,1.518,0.442,0.887,1.031
2012-12-28,56.010,1.518,-1.060,-0.603,-0.885,-0.533
2012-12-27,56.610,-1.060,0.461,0.444,-0.440,0.945
2012-12-26,56.350,0.461,-0.018,-0.283,-0.230,0.841
2012-12-24,56.360,-0.018,-0.265,-0.879,0.142,0.553
2012-12-21,56.510,-0.265,-0.616,0.053,0.355,1.146
2012-12-20,56.860,-0.616,0.673,1.031,1.391,2.358
2012-12-19,56.480,0.673,0.355,0.302,1.074,1.784
2012-12-18,56.280,0.355,-0.053,0.357,0.410,1.460
2012-12-17,56.310,-0.053,0.410,0.770,0.788,1.716
2012-12-14,56.080,0.410,0.358,0.054,0.954,1.447
2012-12-13,55.880,0.358,-0.303,0.018,0.703,1.342
2012-12-12,56.050,-0.303,0.322,0.900,1.046,1.780
2012-12-11,55.870,0.322,0.576,0.685,0.921,1.582
2012-12-10,55.550,0.576,0.108,0.144,0.488,1.871
2012-12-07,55.490,0.108,0.036,0.235,0.635,2.494
2012-12-06,55.470,0.036,0.199,0.344,0.726,1.948
2012-12-05,55.360,0.199,0.145,0.399,0.655,1.503
2012-12-04,55.280,0.145,0.254,0.381,1.375,3.540
2012-12-03,55.140,0.254,0.127,0.255,1.847,3.452
2012-11-30,55.070,0.127,0.127,0.990,1.213,3.476
2012-11-29,55.000,0.127,0.862,1.588,0.843,5.586
2012-11-28,54.530,0.862,0.720,0.221,2.135,4.624
2012-11-27,54.140,0.720,-0.496,-0.733,1.576,4.216
2012-11-26,54.410,-0.496,-0.238,1.910,2.236,3.638
2012-11-23,54.540,-0.238,2.154,2.326,4.703,3.374
2012-11-21,53.390,2.154,0.169,0.319,2.437,1.117
2012-11-20,53.300,0.169,0.150,2.323,2.599,0.985
2012-11-19,53.220,0.150,2.169,2.111,1.371,-0.075
2012-11-16,52.090,2.169,-0.058,0.269,-1.270,-3.662
2012-11-15,52.120,-0.058,0.327,-0.724,-1.288,-2.689
2012-11-14,51.950,0.327,-1.048,-1.535,-1.573,-3.241
2012-11-13,52.500,-1.048,-0.493,-0.568,-1.427,-3.154
2012-11-12,52.760,-0.493,-0.076,-0.038,-2.423,-1.530
2012-11-09,52.800,-0.076,0.038,-0.864,-1.419,-1.529
2012-11-08,52.780,0.038,-0.901,-2.386,-1.695,-1.713
2012-11-07,53.260,-0.901,-1.498,-0.560,-1.752,-0.225
2012-11-06,54.070,-1.498,0.952,0.708,0.915,1.350
2012-11-05,53.560,0.952,-0.242,-1.199,-0.112,-1.761
2012-11-02,53.690,-0.242,-0.959,0.205,-0.019,-0.831
2012-11-01,54.210,-0.959,1.176,1.100,1.555,-1.221
2012-10-31,53.580,1.176,-0.075,-0.223,0.431,-2.741
2012-10-26,53.620,-0.075,-0.149,0.450,-1.651,-1.759
2012-10-25,53.700,-0.149,0.599,0.656,-0.813,0.019
2012-10-24,53.380,0.599,0.056,-2.091,-2.733,0.395
2012-10-23,53.350,0.056,-2.146,-1.459,-3.158,0.225
2012-10-22,54.520,-2.146,0.702,-0.656,-0.110,3.082
2012-10-19,54.140,0.702,-1.348,-1.724,0.838,2.074
2012-10-18,54.880,-1.348,-0.381,0.550,3.216,1.970
2012-10-17,55.090,-0.381,0.934,2.608,3.494,1.755
2012-10-16,54.580,0.934,1.658,2.652,3.195,0.943
2012-10-15,53.690,1.658,0.978,0.864,1.225,0.505
2012-10-12,53.170,0.978,-0.113,0.529,-1.208,-0.876
2012-10-11,53.230,-0.113,0.643,0.358,-1.681,-0.374
2012-10-10,52.890,0.643,-0.283,-1.728,-2.182,-0.208
2012-10-09,53.040,-0.283,-1.449,-2.032,-0.711,-1.905
2012-10-08,53.820,-1.449,-0.591,-0.462,0.336,0.730
2012-10-05,54.140,-0.591,0.129,1.348,1.329,0.315
2012-10-04,54.070,0.129,1.217,0.802,2.019,-0.515
2012-10-03,53.420,1.217,-0.410,-0.019,-1.202,-2.054
2012-10-02,53.640,-0.410,0.393,1.208,0.393,-1.596
2012-10-01,53.430,0.393,0.811,-1.184,-1.001,-2.607
2012-09-28,53.000,0.811,-1.979,-0.805,-2.484,-2.984
2012-09-27,54.070,-1.979,1.198,0.185,-0.862,-1.440
2012-09-26,53.430,1.198,-1.001,-1.693,-1.981,-3.119
2012-09-25,53.970,-1.001,-0.699,-1.045,-1.622,-1.172
2012-09-24,54.350,-0.699,-0.348,-0.294,-0.513,1.041
2012-09-21,54.540,-0.348,0.055,-0.583,-0.583,2.058
2012-09-20,54.510,0.055,-0.638,-0.220,-1.160,3.160
2012-09-19,54.860,-0.638,0.421,0.000,0.458,3.004
2012-09-18,54.630,0.421,-0.419,-0.943,1.562,4.117
2012-09-17,54.860,-0.419,-0.526,0.458,2.657,7.148
2012-09-14,55.150,-0.526,0.989,2.528,4.372,7.421
2012-09-13,54.610,0.989,1.524,2.189,2.535,5.833
2012-09-12,53.790,1.524,0.655,1.798,2.516,5.161
2012-09-11,53.440,0.655,1.136,0.338,4.375,2.928
2012-09-10,52.840,1.136,-0.789,0.705,2.922,1.459
2012-09-07,53.260,-0.789,1.506,4.023,3.217,2.168
2012-09-06,52.470,1.506,2.480,2.201,2.581,0.710
2012-09-05,51.200,2.480,-0.273,-0.775,-1.387,-1.878
2012-09-04,51.340,-0.273,-0.504,0.371,-1.421,-2.172
2012-08-31,51.600,-0.504,0.880,-0.616,-1.017,-1.789
2012-08-30,51.150,0.880,-1.483,-1.786,-1.823,-2.087
2012-08-29,51.920,-1.483,-0.307,-0.403,-0.498,-0.727
2012-08-28,52.080,-0.307,-0.096,-0.038,-0.762,-0.287
2012-08-27,52.130,-0.096,0.058,-0.096,-0.780,1.047
2012-08-24,52.100,0.058,-0.153,-0.724,-0.268,0.696
2012-08-23,52.180,-0.153,-0.572,-0.685,-0.229,1.085
2012-08-22,52.480,-0.572,-0.114,0.459,0.479,1.176
2012-08-21,52.540,-0.114,0.574,0.459,1.841,1.468
2012-08-20,52.240,0.574,-0.115,0.019,0.966,0.947
2012-08-17,52.300,-0.115,0.134,1.376,1.317,1.004
2012-08-16,52.230,0.134,1.241,0.947,0.694,1.714
2012-08-15,51.590,1.241,-0.290,-0.058,-0.367,1.177
2012-08-14,51.740,-0.290,0.232,-0.251,-0.019,4.928
2012-08-13,51.620,0.232,-0.482,-0.309,-0.309,3.219
2012-08-10,51.870,-0.482,0.174,0.232,1.013,3.740
2012-08-09,51.780,0.174,0.058,0.000,1.549,2.922
2012-08-08,51.750,0.058,-0.058,0.779,4.948,2.740
2012-08-07,51.780,-0.058,0.837,1.549,3.539,4.967
2012-08-06,51.350,0.837,0.706,4.137,2.700,7.270
2012-08-03,50.990,0.706,3.407,1.960,1.352,7.077
2012-08-02,49.310,3.407,-1.400,-1.380,-2.104,2.430
2012-08-01,50.010,-1.400,0.020,-0.596,1.378,1.750
2012-07-31,50.000,0.020,-0.616,-0.735,4.450,-0.656
2012-07-30,50.310,-0.616,-0.119,1.987,5.649,0.882
2012-07-27,50.370,-0.119,2.108,5.222,4.632,1.799
2012-07-26,49.330,2.108,3.050,3.591,0.366,-0.020
2012-07-25,47.870,3.050,0.525,-0.561,-4.888,-2.999
2012-07-24,47.620,0.525,-1.080,-3.113,-4.512,-2.137
2012-07-23,48.140,-1.080,-2.055,-4.351,-2.708,-2.055
2012-07-20,49.150,-2.055,-2.345,-1.444,-0.385,0.306
2012-07-19,50.330,-2.345,0.922,1.718,1.986,2.027
2012-07-18,49.870,0.922,0.788,1.074,2.487,0.870
2012-07-17,49.480,0.788,0.284,0.263,0.671,-0.862
2012-07-16,49.340,0.284,-0.020,1.397,0.694,-2.778
2012-07-13,49.350,-0.020,1.418,0.407,0.041,-1.869
2012-07-12,48.660,1.418,-0.997,-0.694,-1.578,-2.602
2012-07-11,49.150,-0.997,0.306,-0.365,-1.523,1.929
2012-07-10,49.000,0.306,-0.669,-0.890,-3.448,1.829
2012-07-09,49.330,-0.669,-0.222,-1.162,-1.909,3.482
2012-07-06,49.440,-0.222,-0.942,-2.581,-1.041,4.392
2012-07-05,49.910,-0.942,-1.655,-0.756,3.505,3.035
2012-07-03,50.750,-1.655,0.915,1.581,5.466,5.663
2012-07-02,50.290,0.915,0.661,4.293,5.496,-0.357
2012-06-29,49.960,0.661,3.608,3.824,5.490,-0.438
2012-06-28,48.220,3.608,0.208,1.154,-0.454,-2.310
2012-06-27,48.120,0.208,0.944,1.605,0.187,-2.788
2012-06-26,47.670,0.944,0.655,-1.590,-5.548,-2.336
2012-06-25,47.360,0.655,-2.230,-1.395,-5.620,-2.250
2012-06-22,48.440,-2.230,0.854,-4.022,-1.864,-0.819
2012-06-21,48.030,0.854,-4.835,-4.285,-2.970,-0.021
2012-06-20,50.470,-4.835,0.578,2.249,3.401,4.040
2012-06-19,50.180,0.578,1.661,1.374,3.571,3.103
2012-06-18,49.360,1.661,-0.283,1.127,1.065,1.564
2012-06-15,49.500,-0.283,1.414,2.167,3.039,4.695
2012-06-14,48.810,1.414,0.743,-0.061,0.618,3.984
2012-06-13,48.450,0.743,-0.799,0.853,-0.452,4.082
2012-06-12,48.840,-0.799,1.665,0.680,0.494,2.261
2012-06-11,48.040,1.665,-0.969,-1.294,1.607,1.009
2012-06-08,48.510,-0.969,-0.329,-0.185,3.345,-0.411
2012-06-07,48.670,-0.329,0.144,2.940,4.554,1.185
2012-06-06,48.600,0.144,2.792,3.536,1.759,0.684
2012-06-05,47.280,2.792,0.724,1.568,-0.589,-2.696
2012-06-04,46.940,0.724,0.838,-1.717,-3.634,-4.185
2012-06-01,46.550,0.838,-2.534,-2.124,-3.222,-5.328
2012-05-31,47.760,-2.534,0.421,-1.950,-1.057,-0.727
2012-05-30,47.560,0.421,-2.361,-1.123,-2.120,-1.857
2012-05-29,48.710,-2.361,1.268,0.912,-0.572,-0.713
2012-05-25,48.100,1.268,-0.352,-1.008,-2.176,-2.926
2012-05-24,48.270,-0.352,-0.659,-1.470,0.333,-3.806
2012-05-23,48.590,-0.659,-0.816,-1.180,0.268,-5.023
2012-05-22,48.990,-0.816,-0.366,1.829,-0.143,-4.837
2012-05-21,49.170,-0.366,2.203,1.465,-0.767,-4.040
2012-05-18,48.110,2.203,-0.722,-1.936,-4.125,-7.195
2012-05-17,48.460,-0.722,-1.223,-2.200,-5.278,-7.958
2012-05-16,49.060,-1.223,-0.989,-2.232,-4.701,-6.141
2012-05-15,49.550,-0.989,-1.255,-3.147,-3.298,-6.650
2012-05-14,50.180,-1.255,-1.916,-2.525,-3.202,-6.293
2012-05-11,51.160,-1.916,-0.622,-0.156,-2.830,-5.207
2012-05-10,51.480,-0.622,0.468,-0.694,-1.511,-4.223
2012-05-09,51.240,0.468,-1.157,-2.678,-3.466,-5.216
2012-05-08,51.840,-1.157,-1.538,-0.823,-3.193,-3.715
2012-05-07,52.650,-1.538,0.727,-0.810,-2.446,-1.626
2012-05-04,52.270,0.727,-1.526,-2.390,-2.753,-1.004
2012-05-03,53.080,-1.526,-0.878,-1.649,-1.813,1.336
2012-05-02,53.550,-0.878,-0.778,-0.372,-0.539,0.187
2012-05-01,53.970,-0.778,0.409,-0.166,0.841,1.946
2012-04-30,53.750,0.409,-0.573,-0.167,1.799,0.920
2012-04-27,54.060,-0.573,0.409,1.009,3.207,0.971
2012-04-26,53.840,0.409,0.598,1.970,0.730,2.163
2012-04-25,53.520,0.598,1.364,2.176,1.096,2.294
2012-04-24,52.800,1.364,0.802,-1.216,-0.864,-1.012
2012-04-23,52.380,0.802,-2.002,-1.058,-2.167,0.000
2012-04-20,53.450,-2.002,0.963,0.357,1.423,3.465
2012-04-19,52.940,0.963,-0.601,-1.121,1.185,0.284
2012-04-18,53.260,-0.601,-0.523,1.063,-0.150,0.453
2012-04-17,53.540,-0.523,1.594,2.332,2.215,0.375
2012-04-16,52.700,1.594,0.726,-1.200,2.013,-3.409
2012-04-13,52.320,0.726,-1.912,-0.115,-0.890,-5.781
2012-04-12,53.340,-1.912,1.833,3.252,0.604,-2.824
2012-04-11,52.380,1.833,1.394,-0.777,-1.800,-3.713
2012-04-10,51.660,1.394,-2.141,-2.565,-5.315,-5.644
2012-04-09,52.790,-2.141,-0.434,-1.031,-4.934,-4.245
2012-04-05,53.020,-0.434,-0.600,-2.823,-3.407,-4.434
2012-04-04,53.340,-0.600,-2.236,-3.944,-1.949,-2.629
2012-04-03,54.560,-2.236,-1.747,-0.601,-0.347,0.294
2012-04-02,55.530,-1.747,1.166,2.077,0.726,1.369
2012-03-30,54.890,1.166,0.901,0.256,-1.063,-0.453
2012-03-29,54.400,0.901,-0.639,-1.324,-0.694,-2.509
2012-03-28,54.750,-0.639,-0.689,-1.316,0.643,-1.369
2012-03-27,55.130,-0.689,-0.631,0.639,0.639,0.000
2012-03-26,55.480,-0.631,1.278,1.985,0.617,1.593
2012-03-23,54.780,1.278,0.699,0.000,-1.828,-0.581
2012-03-22,54.400,0.699,-0.694,-1.342,-2.000,0.332
2012-03-21,54.780,-0.694,-0.653,-1.828,-0.635,0.773
2012-03-20,55.140,-0.653,-1.183,-0.667,0.971,1.100
2012-03-19,55.800,-1.183,0.522,1.215,1.270,4.514
2012-03-16,55.510,0.522,0.689,1.648,2.379,5.252
2012-03-15,55.130,0.689,0.952,0.054,1.416,1.193
2012-03-14,54.610,0.952,-0.889,0.719,0.128,-0.292
2012-03-13,55.100,-0.889,1.623,1.361,3.203,-0.326
2012-03-12,54.220,1.623,-0.258,-0.587,2.806,-0.805
2012-03-09,54.360,-0.258,-0.330,1.817,-0.220,-1.842
2012-03-08,54.540,-0.330,2.154,3.413,-0.420,-0.601
2012-03-07,53.390,2.154,1.232,-2.001,-3.419,-3.191
2012-03-06,52.740,1.232,-3.194,-3.706,-3.513,-3.794
2012-03-05,54.480,-3.194,-0.529,-1.447,-1.625,0.202
2012-03-02,54.770,-0.529,-0.923,0.201,-0.182,0.440
2012-03-01,55.280,-0.923,1.134,-0.181,0.236,1.394
2012-02-29,54.660,1.134,-1.300,-0.383,-0.292,0.700
2012-02-28,55.380,-1.300,0.929,0.417,1.858,3.437
2012-02-27,54.870,0.929,-0.508,0.091,0.624,2.599
2012-02-24,55.150,-0.508,0.602,1.435,1.156,2.357
2012-02-23,54.820,0.602,0.828,0.532,0.995,2.910
2012-02-22,54.370,0.828,-0.293,-0.275,1.550,0.129
2012-02-21,54.530,-0.293,0.018,0.461,1.963,0.683
2012-02-17,54.520,0.018,0.442,1.830,1.188,1.019
2012-02-16,54.280,0.442,1.382,1.496,1.896,1.193
2012-02-15,53.540,1.382,0.112,-0.631,-1.400,-0.668
2012-02-14,53.480,0.112,-0.742,0.394,-1.256,0.773
2012-02-13,53.880,-0.742,1.145,-0.773,-0.167,1.737
2012-02-10,53.270,1.145,-1.897,-1.643,-0.690,2.167
2012-02-09,54.300,-1.897,0.258,0.611,0.742,4.685
2012-02-08,54.160,0.258,0.352,0.969,2.054,3.182
2012-02-07,53.970,0.352,0.615,0.130,1.907,2.996
2012-02-06,53.640,0.615,-0.482,1.074,2.877,2.405
2012-02-03,53.900,-0.482,1.564,1.775,3.914,3.974
2012-02-02,53.070,1.564,0.208,1.784,1.105,1.803
2012-02-01,52.960,0.208,1.573,2.101,1.069,1.983
2012-01-31,52.140,1.573,0.521,-0.667,-0.458,0.929
2012-01-30,51.870,0.521,-1.181,-1.011,0.058,1.646
2012-01-27,52.490,-1.181,0.172,0.210,0.691,4.583
2012-01-26,52.400,0.172,0.038,1.080,0.905,5.645
2012-01-25,52.380,0.038,1.042,0.480,1.394,4.467
2012-01-24,51.840,1.042,-0.556,-0.173,1.587,3.825
2012-01-23,52.130,-0.556,0.385,0.910,3.865,4.073
2012-01-20,51.930,0.385,0.523,1.764,4.698,5.249
2012-01-19,51.660,0.523,1.235,2.929,3.032,5.107
2012-01-18,51.030,1.235,1.674,2.883,2.203,2.408
2012-01-17,50.190,1.674,1.190,0.100,0.200,-0.771
2012-01-13,49.600,1.190,-1.077,-0.661,0.527,-2.516
2012-01-12,50.140,-1.077,0.421,0.100,2.014,1.232
2012-01-11,49.930,0.421,-0.319,1.196,0.201,1.298
2012-01-10,50.090,-0.319,1.520,1.913,-0.969,3.492
2012-01-09,49.340,1.520,0.387,-0.983,-3.027,0.101
2012-01-06,49.150,0.387,-1.365,-2.827,-0.767,-0.727
2012-01-05,49.830,-1.365,-1.483,-2.064,1.096,1.342
2012-01-04,50.580,-1.483,-0.590,2.120,4.504,3.796
2012-01-03,50.880,-0.590,2.726,3.226,3.226,3.858
2011-12-30,49.530,2.726,0.487,2.335,0.040,3.425
2011-12-29,49.290,0.487,1.839,0.000,0.244,1.965
2011-12-28,48.400,1.839,-1.806,-2.242,-0.677,-0.288
2011-12-27,49.290,-1.806,-0.444,0.244,0.612,2.050
2011-12-23,49.510,-0.444,0.691,1.601,3.383,1.289
2011-12-22,49.170,0.691,0.903,0.367,1.717,-0.767
2011-12-21,48.730,0.903,-0.531,1.754,0.391,-4.526
2011-12-20,48.990,-0.531,2.297,1.345,1.429,-1.627
2011-12-19,47.890,2.297,-0.931,-1.339,-2.025,-6.992
2011-12-16,48.340,-0.931,-0.412,0.083,-2.442,-5.457
2011-12-15,48.540,-0.412,0.497,-0.696,-4.898,-5.509
2011-12-14,48.300,0.497,-1.187,-2.523,-3.012,-4.903
2011-12-13,48.880,-1.187,-1.352,-4.232,-5.069,-3.780
2011-12-12,49.550,-1.352,-2.919,-0.502,-3.090,-3.298
2011-12-09,51.040,-2.919,2.490,-0.874,-0.642,4.697
2011-12-08,49.800,2.490,-3.282,-2.601,-1.949,2.829
2011-12-07,51.490,-3.282,0.704,0.234,1.358,10.850
2011-12-06,51.130,0.704,-0.467,0.669,-0.215,9.510
2011-12-05,51.370,-0.467,1.142,1.122,5.374,6.999
2011-12-02,50.790,1.142,-0.020,-0.878,4.873,5.483
2011-12-01,50.800,-0.020,-0.859,4.205,9.365,2.834
2011-11-30,51.240,-0.859,5.108,5.802,9.745,4.083
2011-11-29,48.750,5.108,0.661,4.952,1.541,-2.049
2011-11-28,48.430,0.661,4.263,3.727,0.582,-4.553
2011-11-25,46.450,4.263,-0.514,-3.249,-5.972,-8.707
2011-11-23,46.690,-0.514,-2.749,-3.032,-5.159,-9.865
2011-11-22,48.010,-2.749,-0.291,-2.814,-3.536,-5.006
2011-11-21,48.150,-0.291,-2.530,-2.194,-5.104,-3.604
2011-11-18,49.400,-2.530,0.345,-0.743,-2.909,-6.173
